gene,entrez_gene_id
Psmf1,100761835
LOC100761179,100761179
LOC100752187,100752187
Orc2,100689333
LOC113837786,113837786
Pde1b,100689193
Tfap2a,100764951
Cd164l2,100759840
Deup1,100753613
Kiaa1755,100764914
Glo1,100764266
LOC103163515,103163515
Psme4,100773419
Xpo5,100755295
LOC100774242,100774242
Tmem201,100769513
Zmiz1,100754403
Ormdl3,100772138
Nme6,100763307
Tshz1,100752361
Samd10,100764555
Map10,100771840
Clcn3,100759588
Nkiras2,100753822
Heph,100753439
Znf184,100770477
Anapc1,100770891
Stam,100772157
Znf18,100768111
Ift88,100761553
Pigk,100761996
Stard7,100757954
LOC118239485,118239485
Aamdc,100767599
LOC100766073,100766073
LOC113835883,113835883
Edc4,100752917
Rbfox1,100766551
Slc2a6,100769228
Rere,100770191
Ctnna3,100763869
Fto,100771560
LOC100767772,100767772
LOC103159203,103159203
Tmem235,100769843
LOC113837193,113837193
Adgrg1,100764884
LOC100766746,100766746
Slco5a1,100770502
Srgap3,100758603
Csnk1a1,100758298
Slc12a9,100769820
LOC103162208,103162208
Tubgcp2,100771527
LOC100760159,100760159
Safb,100771098
Mcph1,100758167
Mex3c,100773339
Ccdc82,100762899
Gorasp2,100773471
Gap43,100751655
Card11,100769055
Slc2a10,100774864
Klf10,100775085
Preb,100764138
Ccdc58,100767366
LOC100763848,100763848
LOC100773020,100773020
LOC100768170,100768170
Fam117b,100767817
Orc5,100689042
Rgs19,100766929
Zbtb9,113830705
Eif2s3,100769010
Sult2b1,100774216
LOC100771923,100771923
Fam3a,100762082
LOC100772325,100772325
Card10,100762588
Tpst2,100771893
Tns3,100754614
Cpeb1,100759655
LOC100756821,100756821
Cep19,100751790
LOC103161548,103161548
Neb,100754575
Ggnbp2,100759034
LOC103159657,103159657
Dcun1d4,100756000
Mef2c,100774573
Kif20b,100764040
Slc8b1,100771144
Aacs,100750893
Mrpl16,100756893
Phactr4,100770606
Nlgn2,100759673
Sphk1,100762053
Stx18,100772503
Jrkl,100763189
LOC100754927,100754927
Lgals3,100756046
LOC100756990,100756990
Kif7,100762172
Thra,100770653
Reep4,100766183
Rftn1,100770810
LOC100757378,100757378
LOC100759664,100759664
Cep41,100757951
LOC100763642,100763642
Ndrg4,100761199
Mtf1,100752132
Chd5,100766055
Rab11fip4,100770486
Stx3,100757185
Afg1l,100770027
Rcn3,100755345
LOC100756013,100756013
Sap30l,100768241
Arl1,100751351
Klhl2,100757106
Ppp1r13l,103159296
Hspb3,100774495
Ncapd2,100753087
Ca3,100774549
Peg10,100763982
Clybl,100767276
Mocs1,100764408
Ppp1r3f,100767964
Prpf38a,100755230
LOC113830751,113830751
Mtrex,100768244
Kiaa1328,100763806
Mrpl48,100760633
LOC103158903,103158903
LOC113837088,113837088
Pappa2,100753799
LOC100769580,100769580
Lima1,100772761
Cmtr1,100755381
LOC100773260,100773260
Mlst8,100757018
LOC100752453,100752453
Atp6v1c1,100773930
Cep112,100762658
LOC100754734,100754734
Btg3,100753614
Dthd1,100751886
Dus2,100750570
Dmac2,100774519
Ranbp6,100763135
Znf239,100771691
Cdh9,100758572
Grm1,100751598
Stmn3,100761744
Dct,100764118
Artn,100755266
Pikfyve,100758487
LOC100757158,100757158
LOC100770541,100770541
Mgst1,100774867
Naf1,100757451
Ndufs6,100751523
Prkdc,100770748
Wapl,100752368
LOC113837295,113837295
Ccdc80,100765789
LOC100753971,100753971
LOC100758507,100758507
Abhd16a,100771419
Ints8,100757889
LOC100756545,100756545
LOC100772022,100772022
LOC100771938,100771938
Znf286a,103158583
Cdr1,100769322
Lpar1,100757522
LOC100689011,100689011
LOC100754918,100754918
LOC100758643,100758643
Lsm7,100772252
LOC100761052,100761052
Tmprss7,100764328
Ube2o,100762350
Rxra,100768377
Mcam,100755316
LOC118237878,118237878
Nsd1,100773206
Wdr81,100765687
Ctnnb1,100773307
Ncoa7,100773831
Cpxm1,100771369
Aplf,100765532
Dbndd2,100765248
Exoc1,100770306
Cd68,100762586
LOC118238073,118238073
Sun1,100769590
Tulp3,100762976
Hps4,100774207
LOC100754835,100754835
Plk3,100762491
LOC100768835,100768835
Uevld,100751959
LOC100772139,100772139
Spp1,100769547
Ssh1,100772936
LOC100755796,100755796
Mex3b,100757764
Mphosph6,100751608
Mtmr3,100750781
Lcp2,100766904
Rap1a,100751497
Senp2,100758372
Nrp2,100754976
Galnt11,100758359
Relch,100750853
Igf1r,100768531
LOC100756005,100756005
Plk1,100760676
LOC100756955,100756955
LOC100770637,100770637
LOC103158567,103158567
Als2cl,100767195
Sec23ip,100753157
Mrto4,100750586
Ntpcr,100763065
Pcnt,100764247
Mkks,100769625
Smarcc2,100752036
Hibch,100759780
Ciao2b,100760527
Acadm,100763159
Tjp1,100773110
Rdh13,100759393
Mapre1,100751441
Medag,100753882
Sh3pxd2b,100773407
Timm44,100758774
Crcp,100756386
Dclk2,100764661
Stt3b,100752084
Suox,100768542
LOC100768653,100768653
Gspt1,100753280
Xkr9,100774892
Camta2,100772126
Klc1,100689219
Slc17a6,100773912
Stk25,100754386
Hacd3,100752449
LOC113839234,113839234
Gad2,100757642
R3hcc1,100771057
Ilk,100689388
LOC100773314,100773314
Mapk8,100771734
LOC100773531,100773531
Plekhf1,100753659
Sv2c,100758927
Dnajb1,100753924
LOC100758601,100758601
Lrrn3,100755702
Rab32,100751302
Tnfrsf21,100768355
Rxfp4,100764058
Rit2,100773742
Pex13,100689378
LOC100771780,100771780
Igsf9b,100752572
Adra1a,100758859
Lrrc29,100760321
LOC113838707,113838707
Gas2l1,100773328
LOC100756416,100756416
Actn1,100755831
Limk1,100770918
Hpse,100755610
Lmbr1l,100764890
Ift140,100774958
Ext2,100751585
Cnih4,100760720
Fam53a,100766117
Nrip1,100765412
LOC100759682,100759682
CUNH22orf39,100772934
Recql4,100754533
LOC100763878,100763878
LOC113839095,113839095
Nphp1,100756804
Enox1,100770334
Mtmr12,100750401
Mettl8,100766650
Phtf1,100760604
Ino80b,100764793
Fam71e2,100773246
Ccnl2,100770856
Shroom4,100755869
LOC103158995,103158995
Lmnb1,103161362
Ccdc15,100755146
Lrrc49,100752897
Shroom3,100770119
LOC100759529,100759529
Dcaf8,100762613
Sh3bgrl3,100768563
Gpr153,100755439
Gimap4,107977102
Ank1,100754018
LOC100762667,100762667
Ift46,100758681
Stk40,100764545
Zpbp2,100768988
Atf3,100763246
Antkmt,100773224
Chaf1a,100756533
Lamtor3,100751917
Noa1,100756189
LOC100769812,100769812
Supt16h,100750703
Kctd7,100757850
C8H2orf42,100770743
Pik3ap1,100764327
Srbd1,100762977
Tcte3,100774972
Slc38a6,100752560
Znf740,100770364
LOC100753969,100753969
Pik3c2a,100756350
Hspa12a,100758140
Tango6,100754699
Znf646,100755411
Fbf1,100758866
Scly,100774221
Nr1d1,100771327
Drosha,100766983
Magt1,100764570
Ddah2,100761676
Plekha1,100762379
Abtb2,100756314
Rab4a,100769824
Cad,100689232
Hspa14,100751911
Dync1li1,100768032
Kdelr3,100750636
LOC100770975,100770975
Slc5a7,100764885
Tpd52l2,100763204
Kif1c,100753779
Aspdh,100755598
Septin8,100762885
Kiaa1549,100771392
LOC100767550,100767550
Taok1,100758772
Inppl1,100772102
Nenf,100763815
LOC100773890,100773890
Atf2,100754663
Usp54,100762693
LOC103159087,103159087
Rint1,100763529
LOC100761339,100761339
Afp,100768980
Plcg2,100752475
LOC100757511,100757511
LOC113838873,113838873
Serpinc1,100750462
Phkg1,100754334
LOC100761567,100761567
Mpzl2,100751338
Map2k1,100689403
Champ1,100758920
Il1rl1,100760768
LOC100760433,100760433
Scrib,100758586
LOC100767496,100767496
LOC100762774,100762774
Col5a3,100763294
Anapc15,100774442
Dedd2,103160330
LOC100772169,100772169
Brat1,100761522
Dnah3,100752771
LOC100773256,100773256
Ccdc167,100755674
LOC100764148,100764148
Tgfbr2,100773953
Heca,100774249
Wwp2,100761484
Mink1,100752881
LOC100753155,100753155
Nvl,100759165
Acly,100773325
LOC100774109,100774109
Rnf8,103162332
LOC113837250,113837250
Triap1,100763139
Krcc1,100769396
LOC107977646,107977646
Znf180,100772662
LOC118239790,118239790
Ndufb11,100689361
Set,100766742
Syt11,113830660
Lsamp,100751365
Ralgapb,100760158
Xpnpep1,100774913
LOC100753110,100753110
LOC100756984,100756984
Lpl,100689191
Ppp6r1,100772081
Lca5,100750959
Traip,100759129
Tmem242,100771103
Fbxl4,100764957
Sh3rf3,100761460
Cfap20,100763131
Gtf3c6,100770634
LOC100770616,100770616
Pomk,100771074
Pinlyp,100769502
Srebf1,100689018
LOC103164411,103164411
Stx16,100767343
Tmem51,100766562
Trdmt1,100773025
Isoc1,100773735
LOC100774134,100774134
Dusp11,100770939
Prickle4,100772474
Kif2a,100756108
Setd1b,100753294
LOC100774620,100774620
Myo16,100757553
Rpl7a,100772298
Sytl1,100760427
Riok3,100754135
LOC100756289,100756289
LOC100765005,100765005
Telo2,100774669
Fbxl8,100758388
Hspb7,100751681
Ppox,100767777
Arfgap3,100767017
Fam71f2,100750641
Irx5,100773873
LOC113837106,113837106
LOC100766469,100766469
Prdm15,100763200
Tab3,100752839
Toe1,100752093
LOC100752061,100752061
LOC100753562,100753562
Trmt1l,100752418
LOC100773132,100773132
Grm8,100758817
Pgrmc1,100769956
Znf746,100762378
Iqsec3,100756354
LOC100752137,100752137
Ctsw,100767305
Ctns,100764451
Mcm3ap,100753019
Fam216a,100751529
Aurkb,100753283
Pcgf1,100761496
Xpot,100755659
Atg5,100759159
Ahcyl2,100754476
Mrps33,100774673
LOC113833532,113833532
Atxn7l3,100754412
Alk,100760366
Dgke,100765113
LOC100753467,100753467
Sirt7,100757186
Suv39h2,100755145
LOC113838492,113838492
Ccdc130,100765628
Cndp2,100760626
LOC100762069,100762069
Sytl3,100760902
Mpnd,100756243
Tle3,100754091
Zfp36,100772937
Gtf2e1,100763009
LOC113833190,113833190
Nppc,100772809
Sema6d,100758662
LOC100763452,100763452
Matn2,100754409
Vkorc1l1,100757934
Msto1,100753624
Sf3a3,100751561
Nup88,100754367
Pclaf,100755621
LOC100774343,100774343
Snx9,100773889
Ift172,100757945
Megf9,100764388
Dcst2,100774289
Map3k7,100774341
Ccdc77,100753915
Nppa,100774350
Rnft1,100759519
Rnd2,100770443
Stoml2,100769404
Setx,100763725
Dmac2l,100768179
E2f2,100754522
Lss,100753498
Cinp,100755743
Mipol1,100770377
Hr,100765886
Med21,100756366
Tspan7,100766835
Tubgcp4,100768027
Ap4s1,100763289
Cdk16,100769331
Katnb1,100763993
Myo9a,100752004
Rasa2,100765379
Zbtb44,100754935
Dcc,100758377
Matr3,100755480
Sptlc1,100689326
Rad51d,100766176
LOC100753272,100753272
LOC113838686,113838686
Setd6,100761490
Hcar2,100765472
Melk,100774970
LOC103164509,103164509
Tcta,100763762
Sfrp4,100767339
Acacb,100753124
LOC100759795,100759795
LOC100768654,100768654
LOC100753143,100753143
Armh1,100755338
Dvl3,100773535
LOC107977681,107977681
LOC100771164,100771164
Nkiras1,100767443
Slbp,100765822
Centrin-2,100768482
Ctnnbl1,100764320
LOC113837176,113837176
Slc8a1,100760799
Kdelr2,100765889
Twsg1,100755780
LOC100760985,100760985
Arl2,100760039
Klhl32,100768357
Copg1,100763679
LOC100774280,100774280
LOC100762114,100762114
Tmtc4,100766112
LOC100756748,100756748
Msi1,100764296
LOC113838573,113838573
Osmr,100772447
Zscan25,100751482
Bmpr2,100764519
LOC100762860,100762860
Bckdha,100774234
Hnrnph3,100756529
Socs5,100764298
LOC100767041,100767041
Cog8,100759350
Akap11,100769001
Stam2,100774991
Ap1b1,100752826
Crx,100770134
LOC100755741,100755741
Ncoa6,100751846
Rit1,100759141
Hipk2,100767468
Ccnjl,100767662
LOC100761375,100761375
Emp2,100767430
LOC113837287,113837287
Stkld1,100771726
Pde7a,100760222
Thoc7,100753038
Zfp14,100759956
LOC118237743,118237743
Sgpl1,100761441
Eef2,100689051
Khdrbs1,100754970
Klhl20,100774070
Pias1,100757208
Tent5b,100771132
Sorcs2,100774826
LOC100761756,100761756
LOC100763730,100763730
Cebpzos,100757044
Otub2,100764676
Nr2c2,100766644
Hemk1,100750477
Slc9a5,100766142
Septin2,100772434
Ptprq,100774028
LOC113838780,113838780
Park7,100759195
Mgat4b,100768637
Galm,100756945
LOC100762049,100762049
Tti2,100760553
Ly6g6c,100762454
Entpd7,100751972
Mrm2,100770491
Wdr61,100755344
Gmppa,100765276
LOC100761408,100761408
Rpl3l,100754394
LOC113830664,113830664
Arf6,100774654
Dera,100750675
Cep44,100755401
LOC100765022,100765022
Tjap1,100754717
LOC100759871,100759871
LOC100762447,100762447
Fig4,100772123
LOC100760128,100760128
Spata17,100759946
F8,107977029
Gaa,100755105
LOC100767982,100767982
Pxk,100750396
Ankrd39,100769174
Fat1,100766718
Haus4,100769299
Ryr1,100766013
Znf654,100767528
Fam131a,100770285
Tdg,100772748
Hdx,100754145
Usp30,100772643
LOC103160729,103160729
Csgalnact2,100770830
Ccng1,100771963
Ern1,100750680
Chit1,100750757
Tmem234,100759600
Srsf11,100750677
Txndc9,100756342
LOC100758769,100758769
Rabgap1l,100751339
Kif25,100750864
Tom1l1,100758534
Slc3a1,100765887
Olfml3,100758953
Tpp2,100751018
Cant1,100767250
Wdr93,100761600
LOC113836361,113836361
LOC100770289,100770289
LOC113838752,113838752
LOC100773813,100773813
Sap130,100755025
Xylt2,100759604
Ncapg2,100752041
Sgf29,100769355
Prpf40b,100766649
Yif1b,100763966
Plac8l1,100762432
LOC100773362,100773362
Katnip,100763995
Fam189a2,100759969
Foxh1,100760801
LOC100765263,100765263
LOC100750508,100750508
Dnajc10,100689230
Heatr4,100752922
Pik3c2g,100754324
Tgfb3,100756831
Bpgm,100757548
Uimc1,100773489
Mtarc1,100756783
Dynlrb2,100766239
Slc16a10,100774015
Snrpd2,100757226
LOC113839111,113839111
Smox,100763379
LOC100750926,100750926
Tent2,100760805
Dcdc2b,100759892
Tmem80,100751385
LOC100758150,100758150
Clmp,100762282
Snrpa1,100771086
Cbln4,100761933
LOC118240006,118240006
Eif3b,100762979
LOC100756343,100756343
Snrpb2,100771707
Noc4l,100773506
Csf2,100765221
Arhgap20,100753596
Pcgf6,100764227
Dlgap2,100758058
Grhpr,100752744
Pheta1,100773389
Sesn3,100764047
Arsg,100751256
Lmo4,100774445
Rps14,100689292
LOC113838961,113838961
Lgals3bp,100767541
LOC100751667,100751667
Clip2,100769773
Mrpl30,100763336
Tomm40,100752231
Abcg4,100756677
Arl11,100764642
Akr1a1,100689106
Cbll1,100758211
Lrrk2,100768191
Prkcb,100760922
LOC100770923,100770923
Tmem104,100773756
Sh3glb2,100753400
LOC100755241,100755241
LOC100754853,100754853
LOC100766487,100766487
Abcb1,100682536
Fkbp2,100757160
Rbbp9,100766553
LOC100767001,100767001
Uhmk1,100770730
Cdk10,100762088
Myo10,100766312
Ftl,100753846
Clp1,100755872
Ccn2,100750810
Idh2,103158535
Foxred1,100758274
LOC103158792,103158792
Gfpt2,100767191
LOC103163831,103163831
Zkscan5,103160362
Dipk2a,100767713
Foxj3,100759136
Ifnl1,100771782
Adcy2,100773811
Bicc1,100771763
Znfx1,100756734
Rbm22,100767581
Abcb9,100772877
LOC107980333,107980333
Daxx,100774618
LOC113838725,113838725
Tacr3,100751020
Bcl7a,100753895
Scn10a,100755389
LOC100750541,100750541
Ddx52,100771911
Fam219b,100766049
LOC100758000,100758000
Tsc22d3,100760120
LOC100750400,100750400
Gtf2f1,100762222
Vash2,100765067
Dnase1l1,100689095
Oxsm,100769182
Mxra7,100774948
Nr2f1,100752362
LOC100757478,100757478
LOC113838945,113838945
Mre11,100750877
Iqcf1,100766292
LOC100769582,100769582
R3hdm4,100763874
Txn2,100771270
Anks3,100772275
Serpinf1,100766774
Jkamp,100763824
Klhl23,100765014
Msrb1,100753803
Arhgef16,100768964
LOC113834559,113834559
Usp45,100765820
LOC100759838,100759838
Snx24,100773139
LOC100755239,100755239
Pkn1,100752729
Pmpca,100761595
LOC100765042,100765042
Dpy19l4,100759810
LOC100760251,100760251
Fsd1,100755663
Thbs4,100762358
Fzd7,100766658
Tmem38b,100762094
Rnf13,100769516
Tmem179b,100753473
LOC113836782,113836782
Vapb,100768207
Rnf4,100770179
Rwdd4,100752671
LOC103162181,103162181
Ckmt1b,100754659
Ccnt2,100764441
Ube2h,100763741
Efl1,100763625
LOC100766720,100766720
Plekhg1,100767054
LOC100765981,100765981
Aip,100759077
Tspan12,100766717
Fbxl19,100757739
Dhx57,100759824
Duox1,100774391
LOC100768856,100768856
Hddc2,100753668
Ubiad1,100756009
Chrac1,100759753
Dctn1,100765083
Prss35,100761989
Maip1,100774093
Rad23a,100757595
Thap1,100751715
Id2,100769110
Rufy1,100766316
Rbm42,100751164
LOC113831278,113831278
Fbxl12,100764456
LOC100769603,100769603
Mroh7,100752079
Cpq,100753216
Plk2,100753472
Tmed8,100764153
LOC100762176,100762176
Pbx1,100772263
Lat2,100771985
Efhc1,100774119
LOC100767140,100767140
Hnrnpu,100767942
CUNH11orf54,100753132
LOC100769060,100769060
Stoml1,100753204
Ncr1,100767032
Smg8,100755762
Dhx15,100764898
Gprc5a,100751438
LOC103162633,103162633
Txndc15,100762993
Trim55,100774714
Tent4a,100760867
LOC107977746,107977746
Fhod3,100761354
Afdn,100751158
Zswim4,100758751
Atic,100750895
Mmp14,100689336
Ndc80,100751668
Tceanc2,100764013
C3H10orf88,100765951
Snx10,100756513
Myo1e,100773946
LOC100757101,100757101
LOC100758065,100758065
Arsk,100762898
Slc25a13,100766212
Tcf7,100757390
Pxn,100760740
Eif3f,100769028
Mical1,100752579
Extl3,100751999
LOC100756703,100756703
Dpagt1,100689054
Rsrc1,100759360
Mterf3,100761498
Ice1,100758843
Ep400,100770341
Dlg1,100774630
Itgb3bp,100757281
Nek9,100759330
Pias2,100773121
Znf217,100772974
Snapc2,100759063
LOC113838568,113838568
Prkce,100763552
Gosr2,100766577
LOC100750821,100750821
Rps26,100767971
Brd7,100758832
Crocc2,103161042
LOC118237668,118237668
Fam32a,100759796
Ireb2,100756122
LOC100755144,100755144
Bcl9l,100770128
Crtc1,100766676
Nav1,100763751
Ormdl1,100767133
LOC100760804,100760804
Abr,100762348
LOC107979406,107979406
LOC100765484,100765484
Ppp1r8,100772916
Ptp4a1,100763215
Hcfc1r1,100768272
Ubr4,100764402
Niban1,100751843
Ganab,100752162
Sgta,100764968
Lyrm2,100772894
Ankrd17,100768373
Mfsd11,100771567
Ccdc6,100761094
Abca1,100761226
Tbc1d14,100768969
LOC100774346,100774346
Aopep,100773268
Tomm22,100774120
Mettl7a,100764211
LOC100754583,100754583
Ralgps1,100762540
Senp8,100756226
Caprin2,100762439
Ppm1f,100758939
Pik3c2b,100767102
Slc39a1,100766982
LOC100753820,100753820
Lap3,100768932
Tstd2,100770141
Sesn2,100771178
Cenpl,100774360
Ddx54,100770376
Dnajc17,100752047
Nol7,100766776
Prdx6,100754867
Adamts16,100761157
Plxna1,100760933
Mybl1,100763528
Spata24,100756358
Elavl1,100754131
Sppl2b,100760584
Tmem14c,100763120
Aff2,100756662
Tmem91,100773651
Actr3,100759010
Timmdc1,100757811
Ppa1,100769185
Trub1,100754275
Polr2c,100765460
Camk1d,100772409
Rap1gds1,100756003
Actr5,100765489
Adat2,100759031
Nrbf2,100773882
Rassf2,100762209
Mrpl46,100770403
St8sia6,100774188
LOC100758511,100758511
Smad3,100759220
LOC100770350,100770350
Ube2q1,100750390
Gstp1,100689311
LOC113837915,113837915
Znf341,100759133
C2H5orf22,100766398
Lzts3,100768902
Galp,100764710
Gltp,100757510
Strn,100766324
LOC100768554,100768554
Zmynd8,100768704
LOC103160199,103160199
Tollip,100768283
Egr1,100755852
LOC107977039,107977039
LOC100761611,100761611
LOC118239882,118239882
Npas2,100756929
Ppp1r12b,100753601
Fbxo4,100768716
Psmb6,100769450
Ndfip1,100766303
Hspd1,100689473
Polr2b,100755901
Cdc37,100760178
Rnf43,100753125
Glb1l,100768265
Dgkz,100751991
LOC100755061,100755061
Ubtd2,100772830
Sema7a,100756433
Kat2b,100772054
Qrsl1,100767432
Socs6,100751669
Usp33,100758810
Sgo1,100771769
Erap1,100756235
Apbb2,100755787
LOC113835523,113835523
LOC100769836,100769836
Opn4,100752076
Pigu,100689380
CUNH1orf116,100769359
Surf6,100771435
LOC100757751,100757751
Tsnaxip1,100754120
Kdm2a,100763039
Pbrm1,100763050
Wdr77,100774828
Cptp,100769709
Ptma,100763157
LOC100769148,100769148
LOC100760261,100760261
Rnf170,100752002
Pkhd1l1,100768621
Afg3l2,100763687
C1d,100689353
LOC100770959,100770959
Tcirg1,100755303
Ifrd2,100753618
Slf1,100753941
Ttpa,100751868
Mms19,100766371
Vgf,100769566
LOC113838323,113838323
LOC100753172,100753172
Eipr1,100764491
Snrnp48,100766215
Elavl4,100773765
LOC100768405,100768405
LOC100763617,100763617
Mlh1,100769879
Adam19,100762809
Rasl11a,100758419
Ssna1,100774925
Ushbp1,100753904
Slc16a8,100756769
Armh3,100753840
Dnase1,100764185
Rab1b,100763898
Gsap,100760803
Senp3,100763163
LOC100770516,100770516
Mfsd4b,100771202
Btaf1,100769949
Slc35d2,100759470
LOC100765152,100765152
Arl6ip1,100752286
LOC118237614,118237614
Ypel5,100754468
Ubald1,100773153
Plaur,100689422
LOC113838716,113838716
LOC113838852,113838852
Vhl,100751916
B4galt7,100769652
Jup,100760007
Nfatc1,100764851
Ppp6r3,100761104
Mroh1,100756270
Cfl1,100760435
Znf423,100756719
Gsn,100753350
LOC100768367,100768367
Zbtb3,100754364
Nmt1,100759338
Iws1,100771981
Slc22a18,100761190
Tarbp1,100770970
Fhl1,100763662
Bcdin3d,100757267
Prelid2,100764955
Cenpp,100758284
Trim33,100761760
Loxl4,100761424
Erich1,100758343
Slc4a3,100767310
Sim2,100753141
Rttn,100759486
Sgcz,100773002
Madd,100757666
Sat1,100689427
Hhipl1,100769577
Cdin1,100765329
Plin4,100768515
Lrpprc,100761521
Dnajb11,100765455
Ppm1k,100763686
Kcnab3,100755337
LOC100764471,100764471
Tmem140,100763129
Nhs,100750403
LOC100767015,100767015
Sh3bp2,100768852
LOC100762263,100762263
Adnp,100757883
Pfdn6,100750607
Slc29a3,100767453
Tph1,100767923
Insig2,100689079
Ints6,100761628
Tnfsf9,100750679
Tmem202,100755353
LOC100773886,100773886
Dlat,100773493
LOC100772107,100772107
LOC100762845,100762845
LOC100764187,100764187
Selenof,100750444
Sra1,100753253
Yap1,100761993
Usp21,100767485
Anxa9,100766282
Brd4,100771403
Abcg1,100759619
Got2,100762838
Tjp3,100772461
Rpl19,100757685
Asns,100760225
LOC100768660,100768660
Btbd19,100754188
Exd1,100764230
Retsat,100750576
Sik3,100774415
Oat,100771896
LOC100769515,100769515
LOC100753695,100753695
Hrg,100764582
Aspa,100767695
Ndufs5,100770445
Pms2,100755917
Cwf19l1,100751475
Lrrc72,100760124
Aco2,100759203
Med15,100754109
Hmgb2,100762338
LOC100766318,100766318
Nmi,100771173
Tmem150c,100767602
Slc33a1,100756415
Pex10,100758018
Mfhas1,100773872
Irf2bp2,100770683
Commd8,100754822
LOC100765032,100765032
Acad11,100763073
LOC100756544,100756544
Vps26b,100751795
Slc43a3,100760704
LOC100755586,100755586
Serf2,100754083
Metap1,100761542
Ttpal,100769790
Trim24,100771974
Ppat,100760149
Susd1,100771406
Trappc11,100752972
Mapk1,100759514
Cln6,100760975
Nudt18,100765600
LOC113837375,113837375
Tex2,100769385
LOC113839453,113839453
Tada2a,100767795
Fam13b,100775045
Mlxipl,100760281
Trhr,100767758
Colca2,100754197
C3H16orf87,103162500
LOC113836341,113836341
Hlcs,100752840
Lgi2,100767999
